subject_player_id,subject_player_name,comparable_rank,player_id,player_name,career_games,age,offensive_index,similarity_score,metric_coverage,projection_weight,future_games,final_career_games,final_plate_appearances,final_hits,final_home_runs,future_home_runs_per_600_pa,projected_final_batting_average,projected_final_on_base_percentage,projected_final_slugging_percentage,projected_final_ops,rate_linked_final_home_runs,future_offensive_value_score,projected_final_offensive_value_score,hof_eligible_at_projection,hof_inducted_at_projection,final_hof_induction_year,source_through
805999,A.J. Ewing,14,tempg001,Garry Templeton,50,20.5178751103719,102.325684352962,70.225132510136,1,0.0481380222933364,2006,2056,8208,2096,70,5.17953209057926,0.270416720423171,0.304623642796145,0.369758740807638,0.674382383603783,77.3499155511072,-79.258173585185,-78.7627639649422,TRUE,FALSE,,2026-07-25
805999,A.J. Ewing,15,yound003,Delmon Young,50,21.6075620991533,97.7213424594127,69.8692059199251,1,0.0477909625188824,1056,1106,4358,1161,109,14.9203283437953,0.281659388646288,0.317727272727273,0.41969917515769,0.737426447884963,113.680347658136,-0.349608776753823,0.145800843489021,TRUE,FALSE,,2026-07-25
805999,A.J. Ewing,16,portd001,Darrell Porter,50,22.4234583872359,104.171331495217,69.6059400786849,1,0.0475315584040328,1553,1603,6011,1258,169,17.1163430142636,0.248829953198128,0.35471635883905,0.410491419656786,0.765207778495836,186.980129747379,78.740804822171,79.2362144424138,TRUE,FALSE,,2026-07-25
805999,A.J. Ewing,17,carum001,Mike Caruso,50,21.0435532557137,98.4717042490314,69.2195269050923,1,0.0471466937717283,224,274,1140,294,7,3.17796610169492,0.266309204647006,0.304384485666105,0.340482573726542,0.644867059392646,11.8199152542373,-28.654928380968,-28.1595187607251,TRUE,FALSE,,2026-07-25
805999,A.J. Ewing,18,randw001,Willie Randolph,50,21.8539737297823,85.9181762668013,68.6939556556016,1,0.0466154423217111,2128,2178,9461,2210,54,3.42156229825694,0.276112960907633,0.37280609008247,0.354421013688494,0.727227103770964,56.2990101140521,69.1320659686074,69.6274755888502,TRUE,FALSE,,2026-07-25
805999,A.J. Ewing,19,boslt001,Thad Bosley,50,21.0134362786368,103.140275941154,68.3824819828551,1,0.046296414109158,661,711,1755,430,20,7.76196636481242,0.266584766584767,0.326462395543175,0.361179361179361,0.687641756722537,41.7388421733506,-9.95338533940323,-9.45797571916039,TRUE,FALSE,,2026-07-25
805999,A.J. Ewing,20,duncm001,Mariano Duncan,50,22.2810872228725,87.4738943044717,68.2907118886204,1,0.0462018290421953,1208,1258,4998,1247,87,10.6583072100314,0.267330930676277,0.302060412082416,0.391562433750265,0.693622845832682,94.1760710553814,-46.6435859158862,-46.1481762956433,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,1,ishit001,Travis Ishikawa,100,25.7883460988248,99.3008271885756,92.2650590623132,1,0.0512257409778891,338,438,1050,241,23,11.6022099447514,0.24702380952381,0.310871518418688,0.385912698412698,0.696784216831387,34.1613531383027,-4.52285446050141,-7.12938199047666,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,2,sierm001,Moises Sierra,100,25.6268095854124,93.9747858341504,91.4005866988616,1,0.0510616418804081,66,166,509,110,9,3.46820809248555,0.238003838771593,0.289241622574956,0.380038387715931,0.669280010290887,14.2351937837582,-4.38033758175397,-6.98686511172921,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,3,sprae001,Ed Sprague,100,25.7828702848108,99.7875657670993,90.9774824313601,1,0.0509743046173757,1090,1190,4587,1010,152,20.3198494825964,0.245305729417429,0.316379310344828,0.419354838709677,0.735734149054505,132.517912496337,-24.4709336550158,-27.0774611849911,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,4,mossb001,Brandon Moss,100,25.6131200503775,95.0222325299339,90.0708031886435,1,0.0507713728963575,894,994,3521,742,160,28.7334593572779,0.236883443292491,0.313060538116592,0.449890040841973,0.762950578958565,151.615389382999,24.1995981986451,21.5930706686699,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,5,nortg001,Greg Norton,100,26.1333223817053,97.1945741040217,88.8147378316556,1,0.0504540944630868,979,1079,2764,600,89,19.6522442377679,0.247607655502392,0.335661893119106,0.415071770334928,0.750733663454034,116.819960491339,-1.0596345003419,-3.66616203031715,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,6,wilkr001,Rick Wilkins,100,25.1038693470776,96.6201452091619,88.4678829486709,1,0.0503589654766499,597,697,2435,515,81,20.7962529274005,0.243670886075949,0.328848436881678,0.414104882459313,0.742953319340991,79.9954697277997,0.539851444800513,-2.06667608517473,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,7,decid001,Doug DeCinces,100,25.7910840058317,97.0575011760754,88.0151749640417,1,0.0502298530079565,1523,1623,6515,1503,237,22.3373259954678,0.259493670886076,0.329312977099237,0.447143345877523,0.77645632297676,196.576506270266,82.7208082354649,80.1142807054896,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,8,clard001,Dave Clark,100,26.0484472644887,98.018208207514,87.5635665369607,1,0.0500954272697265,785,885,2211,518,62,16.6666666666667,0.261823500731351,0.333913043478261,0.409068746952706,0.742981790430967,83.5999544626594,6.21380530813857,3.60727777816332,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,9,langr002,Ryan Langerhans,100,25.5337207471748,96.184794498401,87.2222531953865,1,0.0499900776463895,416,516,1474,283,33,13.4251290877797,0.226217228464419,0.326438267614738,0.373782771535581,0.700221039150319,43.1368471544257,-10.6582181126874,-13.2647456426627,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,10,lowem001,Mike Lowell,100,25.5939547013286,95.0211291337712,87.1486030193875,1,0.0499669188872486,1489,1589,6500,1619,223,20.5920624593364,0.277351083802697,0.339960238568589,0.462365591397849,0.802325829966438,178.455252674467,61.1284000383965,58.5218725084213,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,11,obans001,Sherman Obando,100,26.4098509894111,93.3483720603582,86.9466558731278,1,0.0499026399347726,71,171,394,85,13,25.2100840336135,0.23110151187905,0.300194931773879,0.393088552915767,0.693283484689646,22.6586995453919,-2.25809746472029,-4.86462499469554,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,12,davij001,Jody Davis,100,25.6021684223495,95.9958832321522,86.3356331491794,1,0.0497011773805719,960,1060,3984,877,127,19.7619706615001,0.244542691351202,0.306209313970956,0.406465874550981,0.712675188521937,115.373487361214,-6.52110398709574,-9.12763151707098,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,13,klutm101,Mickey Klutts,100,26.9601702978158,98.2009520443134,86.0182904439554,1,0.049592384319341,83,183,579,129,14,14.5161290322581,0.234401349072513,0.283255086071987,0.376053962900506,0.659309048972493,19.5015203595981,-6.89608277594895,-9.5026103059242,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,14,hoilc001,Chris Hoiles,100,26.4043751753972,93.1293681067893,85.817042619672,1,0.0495219095460996,776,876,3339,739,151,28.6764705882353,0.26240391334731,0.365441612329579,0.470300489168414,0.835742101497993,133.080761812922,69.8940588015379,67.2875312715626,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,15,clemj001,Jeff Clement,100,26.7164965741939,88.5199838111653,85.6952278241038,1,0.0494786908687207,51,151,421,84,14,26.6666666666667,0.236080178173719,0.285123966942149,0.396436525612472,0.681560492554621,20.3387978142077,-2.881226956279,-5.48775448625424,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,16,broub001,Ben Broussard,100,26.8424402965153,97.8922200062053,85.4766243752343,1,0.049400070089299,575,675,2357,561,87,22.5225225225225,0.260469397146802,0.32092050209205,0.446387482742752,0.767307984834802,82.8828951902723,6.12799418322227,3.52146665324703,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,17,broum001,Mark Brouhard,100,25.3530188847136,96.1644745441972,85.3632758821181,1,0.049358765996619,199,299,985,235,25,16.5137614678899,0.252861602497399,0.304889741131352,0.406867845993757,0.711757587125108,30.7331177620695,0.0653932143979938,-2.54113431557725,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,18,mackr001,Rob Mackowiak,100,25.8540558669925,94.579797516948,85.2733344421736,1,0.0493257293541594,727,827,2618,603,64,14.7413793103448,0.256410256410256,0.329516069449575,0.403225806451613,0.732741875901188,70.8307129734313,-7.05952715855328,-9.66605468852852,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,19,sanct001,Tony Sanchez,50,26.8944605296481,96.2442777752374,85.2022125302166,1,0.0492994409880084,1,51,156,37,4,0,0.242424242424242,0.29620253164557,0.402203856749311,0.698406388394881,13,-0.181973687135607,-2.78850121711085,TRUE,FALSE,,2026-07-25
680728,Adrian Del Castillo,20,mckem001,Michael McKenry,100,27.3845458838991,92.9429369084622,85.1789051118374,1,0.0492907943993205,203,303,953,200,29,19.6078431372549,0.244444444444444,0.318725099601594,0.413333333333333,0.732058432934927,34.4788921032894,5.48596870187112,2.87944117189587,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,1,cromw101,Warren Cromartie,800,28.6166040370439,102.268080574489,90.1302257224211,1,0.0532845261102234,301,1101,4318,1104,61,8.84086444007859,0.272498109402571,0.329981718464351,0.407612805646584,0.737594524110935,101.217800855986,12.7063554395787,19.5854320808335,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,2,bellb001,Buddy Bell,800,27.9211756572688,102.230432578681,87.5856632822799,1,0.0525677041328965,1309,2109,8815,2226,178,13.9458272327965,0.278267438932259,0.339575530586767,0.417401158398388,0.756976688985155,207.973706537031,74.8494167574777,81.7284933987324,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,3,hilla001,Aaron Hill,800,29.1751370664695,99.0056558978978,85.6390658096944,1,0.0518925228514557,755,1555,6217,1501,162,15.0575113279888,0.267066502028576,0.321870480475655,0.409772446639619,0.731642927115274,160.827821387209,7.94784215875672,14.8269188000115,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,4,gregd001,Didi Gregorius,800,29.4461898601614,101.620368831268,84.1306783036817,1,0.0512914228906047,268,1068,4259,999,134,18.7322611163671,0.260450160771704,0.311594202898551,0.4044026712837,0.715996874182251,117.368432131349,-15.8449285596914,-8.96585191843665,FALSE,FALSE,,2026-07-25
664761,Alec Bohm,5,murpd006,Daniel Murphy,800,30.0950738208177,103.337277077847,83.3121816144356,1,0.0509362526915266,649,1449,5751,1571,138,20.6088992974239,0.287136011795061,0.336036492650786,0.4498709915223,0.785907484173086,174.565994629043,64.0968150606076,70.9758917018623,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,6,walkt002,Todd Walker,800,30.0348398666639,103.212270755167,82.6758211784196,1,0.0506458691250572,480,1280,5055,1316,107,14.9171270718232,0.274488926746167,0.329461866047232,0.418441226575809,0.747903092623041,132.018627835038,8.89175881974553,15.7708354610003,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,7,penat001,Tony Pena,800,29.9965091685661,103.005651295497,82.2205881445319,1,0.0504304431427036,1117,1917,7073,1687,107,6.56990068754775,0.25421432871764,0.307001795332136,0.364238410596026,0.671240205928163,133.23966110116,-85.1635669914005,-78.2844903501458,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,8,cordw001,Wil Cordero,800,28.6029145020089,101.140737229875,81.7867246508704,1,0.0502191305261062,439,1239,4738,1178,122,15.4557463672391,0.268199233716475,0.322865353037767,0.40928555330178,0.732150906339547,129.450375145747,-8.37142084624572,-1.49234420499097,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,9,cowea001,Al Cowens,800,28.578273338946,102.684376816963,81.7713484503247,1,0.0502115338815126,721,1521,6038,1494,108,12.9436325678497,0.26569879307329,0.315163209519215,0.407556410704915,0.72271962022413,146.889010826345,-2.07303714172951,4.80603949952524,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,10,lonej001,James Loney,800,28.0170024025134,104.514637369965,81.1050066351078,1,0.0498752251809971,619,1419,5483,1425,108,10.2171136653895,0.275580068467098,0.322993340343498,0.399011030810194,0.722004371153692,126.296580451964,-0.820055704536333,6.05902093671842,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,11,kotsm001,Mark Kotsay,800,27.6857156546678,99.0645169462488,80.3373541818396,1,0.0494705214637158,1074,1874,7110,1784,127,10.15625,0.27130249543518,0.324704244954767,0.401095556908095,0.725799801862862,157.674511002445,-19.6193314611424,-12.7402548198876,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,12,cabra002,Asdrubal Cabrera,800,27.8527279820941,102.308916596193,80.0003602475752,1,0.0492870019611889,1010,1810,7401,1763,195,18.391959798995,0.265585098392669,0.323381049761418,0.420910319963948,0.744291369725366,210.169834502586,20.4833855064539,27.3624621477086,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,13,bellr002,Ronnie Belliard,800,30.1909005660623,98.8696687050335,79.5651218316488,1,0.0490446792396846,659,1459,5641,1377,114,14.4702842377261,0.273270379649258,0.324858757062147,0.415687030256311,0.740545787318458,148.282563509663,-0.483306236209235,6.39577040504552,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,14,pradm001,Martin Prado,800,29.8431863761747,106.356536152573,79.540283493074,1,0.0490306698422121,647,1447,5861,1542,100,8.3899320815022,0.274429816428704,0.322244967587854,0.398108659373262,0.720353626961116,120.161860535084,-8.02064744024242,-1.14157079898767,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,15,hudso001,Orlando Hudson,800,30.489332429824,102.824673799901,79.5348654924397,1,0.0490276113746688,528,1328,5413,1319,93,7.52788104089219,0.268590899979956,0.326415437829965,0.396873120865905,0.72328855869587,110.210805209914,-6.96099083056311,-0.0819141893083568,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,16,burlr001,Rick Burleson,800,28.2223454280375,97.7696466743526,79.086830041132,1,0.0487714835099665,527,1327,5712,1400,50,5.625,0.27123989749655,0.326383896477354,0.388133254484526,0.71451715096188,103.294009779951,-9.00640781425483,-2.12733117300007,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,17,moraj101,Jerry Morales,800,30.5167114998939,99.8596884679441,78.7718221934848,1,0.0485876012896294,314,1114,4045,962,80,8.19875776397516,0.268401682439537,0.318837097549255,0.39931650893796,0.718153606487215,100.624322313171,-7.42737273446617,-0.548296093211417,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,18,kendh001,Howie Kendrick,800,29.7364080029022,102.095084628855,78.7214341653125,1,0.0485578964345826,814,1614,6421,1747,127,12.8869235628553,0.283327764784497,0.333282208588957,0.42031406615436,0.753596274743317,154.813878201613,38.5804120691581,45.4594887104128,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,19,landk001,Ken Landreaux,800,29.536540791392,102.734399908555,78.5309491582322,1,0.0484448748276432,408,1208,4504,1099,91,13.2806324110672,0.265628686010852,0.314353756224291,0.400566171266808,0.714919927491099,120.094851996096,-14.6650583971317,-7.7859817558769,TRUE,FALSE,,2026-07-25
664761,Alec Bohm,20,younm003,Michael Young,800,29.6570086996995,104.51384293595,78.494353191498,1,0.0484230295236247,1158,1958,8612,2375,185,12.0166567519334,0.289139450492483,0.337617517553255,0.42431311560394,0.761930633157195,178.263588881342,51.5884463428543,58.467522984109,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,1,vidrj001,Jose Vidro,500,26.8397023895083,105.234254282617,92.9469904788047,1,0.053341619550286,916,1416,5708,1524,128,12.6959247648903,0.289170506912442,0.350268770591295,0.433371735791091,0.783640506382386,137.3683720364,39.3614273436188,53.4502606767138,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,2,lucrj001,Jonathan Lucroy,500,27.9567684483597,107.029599382513,85.3176925930049,1,0.0512639910637574,698,1198,4591,1134,108,13.3779264214047,0.268755935422602,0.329608938547486,0.416429249762583,0.746038188310069,122.713521879837,6.67855720760923,20.7673905407042,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,3,pradm001,Martin Prado,500,27.869155424136,105.880706303996,84.907732027496,1,0.0511050256057119,947,1447,5861,1542,100,9.41668846455663,0.278781038374718,0.328319502074689,0.409706546275395,0.738026048350084,120.026490150317,7.57996748108363,21.6688008141786,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,4,lonej001,James Loney,500,26.0539230785026,106.678765112925,84.8221885531806,1,0.0510712213876905,919,1419,5483,1425,108,10.1287553648069,0.275642302330213,0.326306141154904,0.403505277833101,0.729811418988005,122.525089100935,0.632425083755532,14.7212584168505,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,5,sweem002,Mike Sweeney,500,27.1052793691862,108.892892364297,83.7037067494345,1,0.0506089548527479,944,1444,5848,1540,215,23.4775848665457,0.286343612334802,0.350506611712176,0.471557172955373,0.822063784667548,204.727417687061,80.6571043947865,94.7459377278815,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,6,murpd006,Daniel Murphy,500,28.107353333744,103.913413417055,83.4311694626922,1,0.0504905757303748,949,1449,5751,1571,138,17.0322580645161,0.290094777922319,0.337273038711888,0.457164095892957,0.794437134604844,166.363427497651,69.5985034453708,83.6873367784658,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,7,wooda001,Al Woods,500,28.1347324038139,99.95172772677,82.7922928466029,1,0.0502041943279452,110,610,2203,538,35,10.7913669064748,0.269493177387914,0.323529411764706,0.425925925925926,0.749455337690632,70.5909757630789,-0.919965214897019,13.168868118198,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,8,landk001,Ken Landreaux,500,27.390021697913,101.915591400349,82.2243369756459,1,0.0499391021767451,708,1208,4504,1099,91,14.004914004914,0.26620312888006,0.316856492027335,0.413459150732555,0.73031564275989,126.407724052384,-6.48710533664877,7.60172799644622,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,9,jackr002,Ron Jackson,500,26.927315413732,99.7167152207091,82.222513917936,1,0.0499382352965645,400,900,3285,774,56,8.65176640230714,0.266362748290459,0.318658280922432,0.407359166395311,0.726017447317743,85.1306024737332,-8.59787602762592,5.49095730546907,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,10,iviem101,Mike Ivie,500,26.68364169011,103.613460464503,82.1361369749206,1,0.0498970449315773,319,819,2944,716,81,23.0357142857143,0.26517571884984,0.320583468395462,0.435569755058573,0.756153223454035,109.991664355062,7.02420647049289,21.1130398035879,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,11,yound001,Dmitri Young,500,26.8260128544734,104.98749145861,81.5413040189768,1,0.049607135122743,862,1362,5249,1389,171,21.8467812408972,0.283822330888346,0.34173461823573,0.464751426242869,0.806486044478599,183.426811161796,53.0295035043016,67.1183368373966,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,12,bellb001,Buddy Bell,500,25.8513179599855,102.041258099973,81.3071022320375,1,0.0494899866028569,1609,2109,8815,2226,178,13.0357670706474,0.28099173553719,0.341415766490462,0.422886204704387,0.764301971194849,197.128508906612,80.3354862980019,94.4243196310969,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,13,nilsd001,Dave Nilsson,500,27.4393040240388,106.673699226374,81.1852188670127,1,0.0494283473293645,329,829,3153,789,105,23.9600665557404,0.275910364145658,0.338179519595449,0.448879551820728,0.787059071416177,113.409498731887,18.4235226150989,32.5123559481939,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,14,tracc001,Chad Tracy,500,27.149085881298,106.717186314933,81.1677068737038,1,0.049419453230745,423,923,2988,741,86,14.792899408284,0.263100036643459,0.31744966442953,0.415170392085013,0.732620056514543,103.014936519791,-11.9551563965934,2.13367693650158,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,15,gregd001,Didi Gregorius,500,27.2120577424588,97.9134525864884,80.9804364548601,1,0.0493237457764086,568,1068,4259,999,134,23.731728288908,0.261323155216285,0.31289344835626,0.437404580152672,0.750298028508932,149.199781282088,-0.475399979629523,13.6134333534655,FALSE,FALSE,,2026-07-25
676475,Alec Burleson,16,kotcc001,Casey Kotchman,500,26.5960286658864,99.2996110671746,80.8346395718576,1,0.0492484795433291,406,906,3412,799,71,11.9230769230769,0.261734535281318,0.319046267385751,0.399751321106621,0.718797588492372,93.955857605178,-16.6869618214613,-2.5981284883663,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,17,hilla001,Aaron Hill,500,27.1189689042212,100.902926741114,80.6453786056222,1,0.0491497891350909,1055,1555,6217,1501,162,18.3337312007639,0.260071301247772,0.31657719212624,0.42156862745098,0.738145819577221,186.689199869283,-0.652490315937303,13.4363430171577,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,18,genns001,Scooter Gennett,500,27.1162309972142,103.22881881307,80.3034311008639,1,0.0489686514636663,286,786,2911,773,87,23.7050043898156,0.27945301542777,0.329787234042553,0.448807854137447,0.778595088180001,106.354535148359,18.2500700548441,32.3389033879391,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,19,penat001,Tony Pena,500,27.8527279820941,106.059828791213,80.0233896064039,1,0.0488175906942722,1417,1917,7073,1687,107,7.49122122512681,0.253246753246753,0.307287967040773,0.365182436611008,0.672470403651781,130.881422331991,-89.0680797928272,-74.9792464597322,TRUE,FALSE,,2026-07-25
676475,Alec Burleson,20,huffa001,Aubrey Huff,500,27.5269170482625,107.375013048962,79.7846154977055,1,0.0486868561781231,1177,1677,6785,1699,242,20.8040842373963,0.272515010006671,0.336283185840708,0.449633088725817,0.785916274566525,219.586215285738,48.7797009773417,62.8685343104366,TRUE,FALSE,,2026-07-25
672386,Alejandro Kirk,1,bochb001,Bruce Bochte,575,27.877369145157,103.288995765837,80.6999637641102,1,0.0543635883100226,940,1515,5994,1478,100,11.6788321167883,0.278790228770841,0.357398263238549,0.405195812330361,0.76259407556891,121.91537795373,60.1849291268458,73.2478353317469,TRUE,FALSE,,2026-07-25
672386,Alejandro Kirk,2,oberk001,Ken Oberkfell,575,27.157299602319,104.501955493478,78.9621900096021,1,0.0533073881709711,977,1552,5528,1354,29,3.80090497737557,0.268413451619558,0.343430656934307,0.370332164225294,0.713762821159601,76.9732494823223,-4.52466865912831,8.53823754577276,TRUE,FALSE,,2026-07-25
672386,Alejandro Kirk,3,sciom001,Mike Scioscia,575,27.5214412342485,103.538483016612,78.7070095127254,1,0.0531434963045345,839,1414,5057,1131,68,8.98801597869507,0.258488499452355,0.335786212238575,0.371522453450164,0.707308665688739,100.651611410774,-12.7398583634607,0.323047841440417,TRUE,FALSE,,2026-07-25
672386,Alejandro Kirk,4,larkg001,Gene Larkin,575,28.9369391568615,104.889205528748,77.3765082482095,1,0.0522523930540692,173,748,2670,618,32,7.52688172043011,0.262897234832852,0.337946103423161,0.387536112257532,0.725482215680693,62.0556770548569,-3.32927446782703,9.73363173707404,TRUE,FALSE,,2026-07-25
672386,Alejandro Kirk,5,jamed001,Dion James,575,27.5707235603743,106.160424237112,77.2834911172073,1,0.0521877986266263,304,879,3074,781,32,8.15047021943574,0.275923932543954,0.34912559618442,0.398277717976319,0.747403314160738,69.3284097550608,10.588395755179,23.65130196008,TRUE,FALSE,,2026-07-25
672386,Alejandro Kirk,6,jackc002,Conor Jackson,575,29.0355038091131,103.847377462643,76.4993226865329,1,0.051631323467721,81,656,2485,591,52,8.33333333333333,0.26207839562443,0.336158192090396,0.387420237010027,0.723578429100423,58.1758474576271,-5.63633778273743,7.42656842216364,TRUE,FALSE,,2026-07-25
